timestamp,price,next_price,predicted_price,price_change_pct,signal,signal_type,confidence,portfolio_value,balance,btc_holdings,executed,total_cost,fee,slippage,effective_price,rsi,buy_score,sell_score,macd_confirmation,volume_confirmation,quality_passed
2025-03-17 16:00:00,83448.86,83448.86,83448.86,0,HOLD,regular,0.5,100000.0,100000.0,0.0,False,0.0,0.0,0.0,83448.86,,0.0,0.0,True,False,True
2025-03-17 19:00:00,84482.55,84482.55,84482.55,0,HOLD,regular,0.5,100000.0,100000.0,0.0,False,0.0,0.0,0.0,84482.55,,0.0,0.0,True,False,True
2025-03-17 22:00:00,84061.19,84061.19,84061.19,0,HOLD,regular,0.5,100000.0,100000.0,0.0,False,0.0,0.0,0.0,84061.19,,0.0,0.0,True,False,True
2025-03-18 01:00:00,83161.97,83161.97,83161.97,0,HOLD,regular,0.5,100000.0,100000.0,0.0,False,0.0,0.0,0.0,83161.97,,0.06400000000000002,0.06400000000000002,True,True,True
2025-03-18 04:00:00,82989.11,82989.11,82989.11,0,HOLD,regular,0.5,100000.0,100000.0,0.0,False,0.0,0.0,0.0,82989.11,,0.0,0.0,True,False,True
2025-03-18 07:00:00,83163.81,83163.81,83163.81,0,HOLD,regular,0.5,100000.0,100000.0,0.0,False,0.0,0.0,0.0,83163.81,44.74403839483115,0.06400000000000002,0.06400000000000002,True,True,True
2025-03-18 10:00:00,82819.65,82819.65,82819.65,0,HOLD,regular,0.5,100000.0,100000.0,0.0,False,0.0,0.0,0.0,82819.65,40.005483417847266,0.018083617011518123,0.0,True,False,True
2025-03-18 13:00:00,81366.64,81366.64,81366.64,0,BUY,strong,0.4687525199647329,99951.55171499273,85293.38101759313,0.1801496374607531,True,19.09378275954153,8.812515119788397,7.343762599823665,81423.59664799999,24.843561002645032,0.4687525199647329,0.08000000000000002,True,True,True
2025-03-18 16:00:00,81851.51,81851.51,81851.51,0,HOLD,regular,0.5,100038.90086970833,85293.38101759313,0.1801496374607531,False,0.0,0.0,0.0,81851.51,36.26647062494372,0.06497999958397115,0.0,True,False,True
2025-03-18 19:00:00,82317.21,82317.21,82317.21,0,HOLD,regular,0.5,100122.7965558738,85293.38101759313,0.1801496374607531,False,0.0,0.0,0.0,82317.21,45.748274440649,0.0,0.0,True,False,True
2025-03-18 22:00:00,82395.74,82395.74,82395.74,0,HOLD,regular,0.5,100136.9437069036,85293.38101759313,0.1801496374607531,False,0.0,0.0,0.0,82395.74,47.803273619262704,0.0,0.0,True,False,True
2025-03-19 01:00:00,82598.7,82598.7,82598.7,0,HOLD,regular,0.5,100173.50687732264,85293.38101759313,0.1801496374607531,False,0.0,0.0,0.0,82598.7,49.8897423300641,0.0,0.0,True,False,True
2025-03-19 04:00:00,82952.87,82952.87,82952.87,0,HOLD,regular,0.5,100237.3104744221,85293.38101759313,0.1801496374607531,False,0.0,0.0,0.0,82952.87,53.75619004178888,0.0,0.0,True,False,True
